properties/label_type,properties/severity,GEN_ALIAS
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,4.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,4.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,5.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,5.0,Magnolia
NoSidewalk,5.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,5.0,Georgetown
NoSidewalk,1.0,South Beacon Hill/NewHolly
NoSidewalk,5.0,Beacon Hill
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,4.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,4.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,4.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,2.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,5.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,2.0,Magnolia
CurbRamp,1.0,Magnolia
CurbRamp,1.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,,Magnolia
NoSidewalk,2.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,4.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,5.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,5.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,4.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,4.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,2.0,Magnolia
NoSidewalk,4.0,Magnolia
NoSidewalk,5.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,2.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,4.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,4.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,1.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,3.0,Magnolia
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,2.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,1.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,3.0,Duwamish/SODO
Occlusion,,Rainier Beach
Occlusion,,Beacon Hill
Occlusion,,Rainier Beach
Occlusion,,Rainier Beach
SurfaceProblem,2.0,Columbia City
SurfaceProblem,3.0,South Beacon Hill/NewHolly
SurfaceProblem,3.0,Columbia City
SurfaceProblem,3.0,Seward Park
SurfaceProblem,1.0,South Beacon Hill/NewHolly
SurfaceProblem,3.0,Mt. Baker/North Rainier
SurfaceProblem,3.0,Mt. Baker/North Rainier
SurfaceProblem,2.0,Mt. Baker/North Rainier
SurfaceProblem,4.0,Mt. Baker/North Rainier
SurfaceProblem,2.0,Seward Park
SurfaceProblem,1.0,South Beacon Hill/NewHolly
SurfaceProblem,1.0,Mt. Baker/North Rainier
SurfaceProblem,3.0,Mt. Baker/North Rainier
SurfaceProblem,1.0,Mt. Baker/North Rainier
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,3.0,Rainier Beach
SurfaceProblem,2.0,Columbia City
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,2.0,Columbia City
SurfaceProblem,3.0,Rainier Beach
SurfaceProblem,3.0,Seward Park
SurfaceProblem,2.0,Columbia City
SurfaceProblem,2.0,Columbia City
SurfaceProblem,,Columbia City
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,2.0,Seward Park
SurfaceProblem,3.0,Columbia City
SurfaceProblem,3.0,Columbia City
SurfaceProblem,2.0,Seward Park
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,3.0,Seward Park
SurfaceProblem,3.0,Columbia City
SurfaceProblem,3.0,Columbia City
SurfaceProblem,2.0,Columbia City
SurfaceProblem,4.0,South Beacon Hill/NewHolly
SurfaceProblem,,Seward Park
SurfaceProblem,4.0,Columbia City
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,1.0,Columbia City
SurfaceProblem,5.0,Rainier Beach
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,2.0,Columbia City
SurfaceProblem,2.0,Columbia City
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,3.0,Columbia City
SurfaceProblem,3.0,Columbia City
SurfaceProblem,3.0,Columbia City
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,2.0,Seward Park
SurfaceProblem,2.0,Seward Park
SurfaceProblem,4.0,Seward Park
SurfaceProblem,4.0,Columbia City
SurfaceProblem,3.0,Columbia City
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,3.0,Columbia City
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,3.0,Rainier Beach
SurfaceProblem,3.0,Columbia City
SurfaceProblem,2.0,Columbia City
SurfaceProblem,2.0,Columbia City
SurfaceProblem,4.0,South Beacon Hill/NewHolly
SurfaceProblem,3.0,Columbia City
SurfaceProblem,3.0,Columbia City
NoSidewalk,4.0,Duwamish/SODO
NoSidewalk,4.0,Duwamish/SODO
Occlusion,,Rainier Beach
Occlusion,,Rainier Beach
Occlusion,,Rainier Beach
Occlusion,,Rainier Beach
SurfaceProblem,,Columbia City
SurfaceProblem,4.0,South Beacon Hill/NewHolly
SurfaceProblem,2.0,Columbia City
SurfaceProblem,,South Beacon Hill/NewHolly
SurfaceProblem,3.0,South Beacon Hill/NewHolly
SurfaceProblem,2.0,Mt. Baker/North Rainier
SurfaceProblem,3.0,Mt. Baker/North Rainier
SurfaceProblem,4.0,Mt. Baker/North Rainier
SurfaceProblem,2.0,Mt. Baker/North Rainier
SurfaceProblem,1.0,Mt. Baker/North Rainier
SurfaceProblem,3.0,South Beacon Hill/NewHolly
SurfaceProblem,2.0,Mt. Baker/North Rainier
SurfaceProblem,1.0,Mt. Baker/North Rainier
SurfaceProblem,3.0,Mt. Baker/North Rainier
SurfaceProblem,,Rainier Beach
SurfaceProblem,2.0,Columbia City
SurfaceProblem,3.0,Rainier Beach
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,1.0,Columbia City
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,3.0,Columbia City
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,4.0,Seward Park
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,1.0,Columbia City
SurfaceProblem,,Seward Park
SurfaceProblem,,Columbia City
SurfaceProblem,3.0,Columbia City
SurfaceProblem,2.0,Seward Park
SurfaceProblem,4.0,Columbia City
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,3.0,Seward Park
SurfaceProblem,3.0,Columbia City
SurfaceProblem,4.0,Rainier Beach
SurfaceProblem,2.0,Beacon Hill
SurfaceProblem,2.0,Columbia City
SurfaceProblem,3.0,Columbia City
